InstitutionId,InstitutionName,col_cat,Value,Period
34118,ABSA BANK LTD,B_notice_short,33526951.0,2012-09-01
34118,ABSA BANK LTD,C_savings,73508433.0,2012-09-01
34118,ABSA BANK LTD,D_term_wholesale,234627274.0,2012-09-01
416053,FIRSTRAND BANK LIMITED,A_operational,248152246.8965,2012-09-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,52649338.6269,2012-09-01
416053,FIRSTRAND BANK LIMITED,C_savings,3908470.0591,2012-09-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,171542735.7193,2012-09-01
416061,THE STANDARD BANK OF S A LTD,A_operational,201608950.0,2012-09-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,127429612.0,2012-09-01
416061,THE STANDARD BANK OF S A LTD,C_savings,41400953.0,2012-09-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,214905822.0,2012-09-01
416088,NEDBANK LTD,A_operational,233544759.0,2012-09-01
416088,NEDBANK LTD,B_notice_short,31513353.0,2012-09-01
416088,NEDBANK LTD,C_savings,8811401.0,2012-09-01
416088,NEDBANK LTD,D_term_wholesale,209623798.0,2012-09-01
TOTAL,*TOTAL*,A_operational,998298150.0465,2012-09-01
TOTAL,*TOTAL*,B_notice_short,295288299.7169,2012-09-01
TOTAL,*TOTAL*,C_savings,145517957.0591,2012-09-01
TOTAL,*TOTAL*,D_term_wholesale,986253157.8793,2012-09-01
25054,INVESTEC BANK LTD,A_operational,55920043.0,2012-10-01
25054,INVESTEC BANK LTD,B_notice_short,23704001.0,2012-10-01
25054,INVESTEC BANK LTD,C_savings,4057577.0,2012-10-01
25054,INVESTEC BANK LTD,D_term_wholesale,95103664.0,2012-10-01
333107,CAPITEC BANK,A_operational,173185.0,2012-10-01
333107,CAPITEC BANK,B_notice_short,651777.0,2012-10-01
333107,CAPITEC BANK,C_savings,9438033.0,2012-10-01
333107,CAPITEC BANK,D_term_wholesale,9272089.0,2012-10-01
34118,ABSA BANK LTD,A_operational,181047761.0,2012-10-01
34118,ABSA BANK LTD,B_notice_short,34837826.0,2012-10-01
34118,ABSA BANK LTD,C_savings,73786120.0,2012-10-01
34118,ABSA BANK LTD,D_term_wholesale,239592802.0,2012-10-01
416053,FIRSTRAND BANK LIMITED,A_operational,249761820.0228,2012-10-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,52138283.6924,2012-10-01
416053,FIRSTRAND BANK LIMITED,C_savings,4012368.1863,2012-10-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,174994658.7202,2012-10-01
416061,THE STANDARD BANK OF S A LTD,A_operational,198334151.0,2012-10-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,123612136.0,2012-10-01
416061,THE STANDARD BANK OF S A LTD,C_savings,41896381.0,2012-10-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,214120723.0,2012-10-01
416088,NEDBANK LTD,A_operational,233072134.0,2012-10-01
416088,NEDBANK LTD,B_notice_short,39506382.0,2012-10-01
416088,NEDBANK LTD,C_savings,8834399.0,2012-10-01
416088,NEDBANK LTD,D_term_wholesale,195753000.0,2012-10-01
TOTAL,*TOTAL*,A_operational,982541412.8128,2012-10-01
TOTAL,*TOTAL*,B_notice_short,300235982.4344,2012-10-01
TOTAL,*TOTAL*,C_savings,146838524.1863,2012-10-01
TOTAL,*TOTAL*,D_term_wholesale,976172984.3382,2012-10-01
25054,INVESTEC BANK LTD,A_operational,57211845.0,2012-11-01
25054,INVESTEC BANK LTD,B_notice_short,21670767.0,2012-11-01
25054,INVESTEC BANK LTD,C_savings,4250599.0,2012-11-01
25054,INVESTEC BANK LTD,D_term_wholesale,97011454.0,2012-11-01
333107,CAPITEC BANK,A_operational,271779.0,2012-11-01
333107,CAPITEC BANK,B_notice_short,731506.0,2012-11-01
333107,CAPITEC BANK,C_savings,10422058.0,2012-11-01
333107,CAPITEC BANK,D_term_wholesale,9370449.0,2012-11-01
34118,ABSA BANK LTD,A_operational,195540119.0,2012-11-01
34118,ABSA BANK LTD,B_notice_short,35236586.0,2012-11-01
34118,ABSA BANK LTD,C_savings,75564763.0,2012-11-01
34118,ABSA BANK LTD,D_term_wholesale,238192226.0,2012-11-01
416053,FIRSTRAND BANK LIMITED,A_operational,268554197.3853,2012-11-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,40447403.2969,2012-11-01
416053,FIRSTRAND BANK LIMITED,C_savings,4157198.1262,2012-11-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,188734150.8376,2012-11-01
416061,THE STANDARD BANK OF S A LTD,A_operational,201477957.0,2012-11-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,109598373.0,2012-11-01
416061,THE STANDARD BANK OF S A LTD,C_savings,42801573.0,2012-11-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,233392133.0,2012-11-01
416088,NEDBANK LTD,A_operational,220982181.0,2012-11-01
416088,NEDBANK LTD,B_notice_short,25498759.0,2012-11-01
416088,NEDBANK LTD,C_savings,9065057.0,2012-11-01
416088,NEDBANK LTD,D_term_wholesale,222197452.0,2012-11-01
TOTAL,*TOTAL*,A_operational,1008734951.1953,2012-11-01
TOTAL,*TOTAL*,B_notice_short,254347557.9709,2012-11-01
TOTAL,*TOTAL*,C_savings,151263220.1262,2012-11-01
TOTAL,*TOTAL*,D_term_wholesale,1038643201.2366,2012-11-01
25054,INVESTEC BANK LTD,A_operational,53135840.0,2012-12-01
25054,INVESTEC BANK LTD,B_notice_short,29781617.0,2012-12-01
25054,INVESTEC BANK LTD,C_savings,4630326.0,2012-12-01
25054,INVESTEC BANK LTD,D_term_wholesale,93426916.0,2012-12-01
333107,CAPITEC BANK,A_operational,276487.0,2012-12-01
333107,CAPITEC BANK,B_notice_short,757078.0,2012-12-01
333107,CAPITEC BANK,C_savings,9809272.0,2012-12-01
333107,CAPITEC BANK,D_term_wholesale,9263030.0,2012-12-01
34118,ABSA BANK LTD,A_operational,212977800.0,2012-12-01
34118,ABSA BANK LTD,B_notice_short,25975272.0,2012-12-01
34118,ABSA BANK LTD,C_savings,75085480.0,2012-12-01
34118,ABSA BANK LTD,D_term_wholesale,228245218.0,2012-12-01
416053,FIRSTRAND BANK LIMITED,A_operational,265888447.81,2012-12-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,49168317.02,2012-12-01
416053,FIRSTRAND BANK LIMITED,C_savings,4181621.54,2012-12-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,175641554.81,2012-12-01
416061,THE STANDARD BANK OF S A LTD,A_operational,216731919.0,2012-12-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,111590693.0,2012-12-01
416061,THE STANDARD BANK OF S A LTD,C_savings,42300517.0,2012-12-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,218395765.0,2012-12-01
416088,NEDBANK LTD,A_operational,226802850.0,2012-12-01
416088,NEDBANK LTD,B_notice_short,44449752.0,2012-12-01
416088,NEDBANK LTD,C_savings,8771539.0,2012-12-01
416088,NEDBANK LTD,D_term_wholesale,203166384.0,2012-12-01
TOTAL,*TOTAL*,A_operational,1040103980.4399999,2012-12-01
TOTAL,*TOTAL*,B_notice_short,284158787.77,2012-12-01
TOTAL,*TOTAL*,C_savings,149616522.54,2012-12-01
TOTAL,*TOTAL*,D_term_wholesale,975188090.28,2012-12-01
25054,INVESTEC BANK LTD,A_operational,55308202.0,2013-01-01
25054,INVESTEC BANK LTD,B_notice_short,24413309.0,2013-01-01
25054,INVESTEC BANK LTD,C_savings,4866675.0,2013-01-01
25054,INVESTEC BANK LTD,D_term_wholesale,94913456.0,2013-01-01
333107,CAPITEC BANK,A_operational,132661.0,2013-01-01
333107,CAPITEC BANK,B_notice_short,429794.0,2013-01-01
333107,CAPITEC BANK,C_savings,9751698.0,2013-01-01
333107,CAPITEC BANK,D_term_wholesale,9729560.0,2013-01-01
34118,ABSA BANK LTD,A_operational,196692109.0,2013-01-01
34118,ABSA BANK LTD,B_notice_short,34818615.0,2013-01-01
34118,ABSA BANK LTD,C_savings,73871448.0,2013-01-01
34118,ABSA BANK LTD,D_term_wholesale,239560562.0,2013-01-01
416053,FIRSTRAND BANK LIMITED,A_operational,253904445.98,2013-01-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,49931488.980000004,2013-01-01
416053,FIRSTRAND BANK LIMITED,C_savings,3999283.6700000004,2013-01-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,183293147.85,2013-01-01
416061,THE STANDARD BANK OF S A LTD,A_operational,199615880.0,2013-01-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,121087439.0,2013-01-01
416061,THE STANDARD BANK OF S A LTD,C_savings,41711875.0,2013-01-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,213604562.0,2013-01-01
416088,NEDBANK LTD,A_operational,231637018.0,2013-01-01
416088,NEDBANK LTD,B_notice_short,36029091.0,2013-01-01
416088,NEDBANK LTD,C_savings,8579550.0,2013-01-01
416088,NEDBANK LTD,D_term_wholesale,201313793.0,2013-01-01
TOTAL,*TOTAL*,A_operational,1011267836.55,2013-01-01
TOTAL,*TOTAL*,B_notice_short,285042141.19,2013-01-01
TOTAL,*TOTAL*,C_savings,148483434.67000002,2013-01-01
TOTAL,*TOTAL*,D_term_wholesale,994858232.18,2013-01-01
25054,INVESTEC BANK LTD,A_operational,55927031.33,2013-02-01
25054,INVESTEC BANK LTD,B_notice_short,29649135.0,2013-02-01
25054,INVESTEC BANK LTD,C_savings,4068881.0,2013-02-01
25054,INVESTEC BANK LTD,D_term_wholesale,89462856.0,2013-02-01
333107,CAPITEC BANK,A_operational,144341.0,2013-02-01
333107,CAPITEC BANK,B_notice_short,363689.0,2013-02-01
333107,CAPITEC BANK,C_savings,10335170.0,2013-02-01
333107,CAPITEC BANK,D_term_wholesale,10075738.0,2013-02-01
34118,ABSA BANK LTD,A_operational,193843968.0,2013-02-01
34118,ABSA BANK LTD,B_notice_short,35719904.0,2013-02-01
34118,ABSA BANK LTD,C_savings,73425511.0,2013-02-01
34118,ABSA BANK LTD,D_term_wholesale,241000032.0,2013-02-01
416053,FIRSTRAND BANK LIMITED,A_operational,262377597.59,2013-02-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,46393904.74,2013-02-01
416053,FIRSTRAND BANK LIMITED,C_savings,4044082.1599999997,2013-02-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,185548363.27,2013-02-01
416061,THE STANDARD BANK OF S A LTD,A_operational,214868944.0,2013-02-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,125401206.0,2013-02-01
416061,THE STANDARD BANK OF S A LTD,C_savings,40704844.0,2013-02-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,211175418.0,2013-02-01
416088,NEDBANK LTD,A_operational,235711784.0,2013-02-01
416088,NEDBANK LTD,B_notice_short,33450242.0,2013-02-01
416088,NEDBANK LTD,C_savings,8620897.0,2013-02-01
416088,NEDBANK LTD,D_term_wholesale,208586428.0,2013-02-01
TOTAL,*TOTAL*,A_operational,1039834046.53,2013-02-01
TOTAL,*TOTAL*,B_notice_short,293399320.98,2013-02-01
TOTAL,*TOTAL*,C_savings,147110442.16,2013-02-01
TOTAL,*TOTAL*,D_term_wholesale,994508969.17,2013-02-01
25054,INVESTEC BANK LTD,A_operational,54084085.86,2013-03-01
25054,INVESTEC BANK LTD,B_notice_short,23449050.29,2013-03-01
25054,INVESTEC BANK LTD,C_savings,4767718.0,2013-03-01
25054,INVESTEC BANK LTD,D_term_wholesale,97649142.75,2013-03-01
333107,CAPITEC BANK,A_operational,747972.0,2013-03-01
333107,CAPITEC BANK,B_notice_short,426381.0,2013-03-01
333107,CAPITEC BANK,C_savings,10290008.0,2013-03-01
333107,CAPITEC BANK,D_term_wholesale,10273038.0,2013-03-01
34118,ABSA BANK LTD,A_operational,206781253.0,2013-03-01
34118,ABSA BANK LTD,B_notice_short,33615883.0,2013-03-01
34118,ABSA BANK LTD,C_savings,73713075.0,2013-03-01
34118,ABSA BANK LTD,D_term_wholesale,241697313.0,2013-03-01
416053,FIRSTRAND BANK LIMITED,A_operational,264055092.96,2013-03-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,51175243.91,2013-03-01
416053,FIRSTRAND BANK LIMITED,C_savings,4181574.17,2013-03-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,184845379.15,2013-03-01
416061,THE STANDARD BANK OF S A LTD,A_operational,236645728.0,2013-03-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,114177791.0,2013-03-01
416061,THE STANDARD BANK OF S A LTD,C_savings,40942336.0,2013-03-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,210204078.0,2013-03-01
416088,NEDBANK LTD,A_operational,231986578.0,2013-03-01
416088,NEDBANK LTD,B_notice_short,38320059.0,2013-03-01
416088,NEDBANK LTD,C_savings,8723214.0,2013-03-01
416088,NEDBANK LTD,D_term_wholesale,208719046.0,2013-03-01
TOTAL,*TOTAL*,A_operational,1070312872.23,2013-03-01
TOTAL,*TOTAL*,B_notice_short,289466456.9,2013-03-01
TOTAL,*TOTAL*,C_savings,148386196.17,2013-03-01
TOTAL,*TOTAL*,D_term_wholesale,1004041687.49,2013-03-01
25054,INVESTEC BANK LTD,A_operational,52749930.95,2013-04-01
25054,INVESTEC BANK LTD,B_notice_short,27354826.0,2013-04-01
25054,INVESTEC BANK LTD,C_savings,4285956.0,2013-04-01
25054,INVESTEC BANK LTD,D_term_wholesale,95593898.02000001,2013-04-01
333107,CAPITEC BANK,A_operational,1033.0,2013-04-01
333107,CAPITEC BANK,B_notice_short,372018.0,2013-04-01
333107,CAPITEC BANK,C_savings,10807092.0,2013-04-01
333107,CAPITEC BANK,D_term_wholesale,10657851.0,2013-04-01
34118,ABSA BANK LTD,A_operational,193710978.0,2013-04-01
34118,ABSA BANK LTD,B_notice_short,39134449.0,2013-04-01
34118,ABSA BANK LTD,C_savings,75282005.0,2013-04-01
34118,ABSA BANK LTD,D_term_wholesale,236745740.0,2013-04-01
416053,FIRSTRAND BANK LIMITED,A_operational,262664195.15,2013-04-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,52495959.38,2013-04-01
416053,FIRSTRAND BANK LIMITED,C_savings,4223206.850000001,2013-04-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,192640771.98,2013-04-01
416061,THE STANDARD BANK OF S A LTD,A_operational,220102431.0,2013-04-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,124835842.0,2013-04-01
416061,THE STANDARD BANK OF S A LTD,C_savings,34648672.0,2013-04-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,215107954.0,2013-04-01
416088,NEDBANK LTD,A_operational,230844773.0,2013-04-01
416088,NEDBANK LTD,B_notice_short,58640079.0,2013-04-01
416088,NEDBANK LTD,C_savings,8675267.0,2013-04-01
416088,NEDBANK LTD,D_term_wholesale,194008917.0,2013-04-01
TOTAL,*TOTAL*,A_operational,1035207539.45,2013-04-01
TOTAL,*TOTAL*,B_notice_short,326733153.15,2013-04-01
TOTAL,*TOTAL*,C_savings,144064243.85000002,2013-04-01
TOTAL,*TOTAL*,D_term_wholesale,995231232.55,2013-04-01
25054,INVESTEC BANK LTD,A_operational,56242198.0,2013-05-01
25054,INVESTEC BANK LTD,B_notice_short,22277773.0,2013-05-01
25054,INVESTEC BANK LTD,C_savings,3937427.0,2013-05-01
25054,INVESTEC BANK LTD,D_term_wholesale,101231271.52000001,2013-05-01
333107,CAPITEC BANK,A_operational,281190.0,2013-05-01
333107,CAPITEC BANK,B_notice_short,399670.0,2013-05-01
333107,CAPITEC BANK,C_savings,11068805.0,2013-05-01
333107,CAPITEC BANK,D_term_wholesale,10952810.0,2013-05-01
34118,ABSA BANK LTD,A_operational,194490566.0,2013-05-01
34118,ABSA BANK LTD,B_notice_short,34326660.0,2013-05-01
34118,ABSA BANK LTD,C_savings,76476002.0,2013-05-01
34118,ABSA BANK LTD,D_term_wholesale,236808991.0,2013-05-01
416053,FIRSTRAND BANK LIMITED,A_operational,260334958.32,2013-05-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,57894106.050000004,2013-05-01
416053,FIRSTRAND BANK LIMITED,C_savings,4352429.9,2013-05-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,198883500.83,2013-05-01
416061,THE STANDARD BANK OF S A LTD,A_operational,222841737.0,2013-05-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,122456236.0,2013-05-01
416061,THE STANDARD BANK OF S A LTD,C_savings,34801949.0,2013-05-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,216200705.0,2013-05-01
416088,NEDBANK LTD,A_operational,225508164.0,2013-05-01
416088,NEDBANK LTD,B_notice_short,41760205.0,2013-05-01
416088,NEDBANK LTD,C_savings,9410236.0,2013-05-01
416088,NEDBANK LTD,D_term_wholesale,212952598.0,2013-05-01
TOTAL,*TOTAL*,A_operational,1038832722.0,2013-05-01
TOTAL,*TOTAL*,B_notice_short,303318429.79,2013-05-01
TOTAL,*TOTAL*,C_savings,146216267.9,2013-05-01
TOTAL,*TOTAL*,D_term_wholesale,1025446886.14,2013-05-01
25054,INVESTEC BANK LTD,A_operational,58280277.45,2013-06-01
25054,INVESTEC BANK LTD,B_notice_short,24619167.0,2013-06-01
25054,INVESTEC BANK LTD,C_savings,3885546.0,2013-06-01
25054,INVESTEC BANK LTD,D_term_wholesale,101319117.0,2013-06-01
333107,CAPITEC BANK,A_operational,726378.0,2013-06-01
333107,CAPITEC BANK,B_notice_short,459731.0,2013-06-01
333107,CAPITEC BANK,C_savings,11119892.0,2013-06-01
333107,CAPITEC BANK,D_term_wholesale,10967875.0,2013-06-01
34118,ABSA BANK LTD,A_operational,213347060.0,2013-06-01
34118,ABSA BANK LTD,B_notice_short,32793426.0,2013-06-01
34118,ABSA BANK LTD,C_savings,77637938.0,2013-06-01
34118,ABSA BANK LTD,D_term_wholesale,228450722.0,2013-06-01
416053,FIRSTRAND BANK LIMITED,A_operational,273704081.32,2013-06-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,58429981.489999995,2013-06-01
416053,FIRSTRAND BANK LIMITED,C_savings,4470150.96,2013-06-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,182983599.59,2013-06-01
416061,THE STANDARD BANK OF S A LTD,A_operational,248437275.0,2013-06-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,123748874.0,2013-06-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35060753.0,2013-06-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,207849660.0,2013-06-01
416088,NEDBANK LTD,A_operational,251828373.0,2013-06-01
416088,NEDBANK LTD,B_notice_short,36919004.0,2013-06-01
416088,NEDBANK LTD,C_savings,8761575.0,2013-06-01
416088,NEDBANK LTD,D_term_wholesale,202760211.0,2013-06-01
TOTAL,*TOTAL*,A_operational,1127870209.02,2013-06-01
TOTAL,*TOTAL*,B_notice_short,298928774.95,2013-06-01
TOTAL,*TOTAL*,C_savings,147630361.96,2013-06-01
TOTAL,*TOTAL*,D_term_wholesale,981366745.46,2013-06-01
25054,INVESTEC BANK LTD,A_operational,56337131.0,2013-07-01
25054,INVESTEC BANK LTD,B_notice_short,28612004.15,2013-07-01
25054,INVESTEC BANK LTD,C_savings,3863006.0,2013-07-01
25054,INVESTEC BANK LTD,D_term_wholesale,105229404.6,2013-07-01
333107,CAPITEC BANK,A_operational,126701.0,2013-07-01
333107,CAPITEC BANK,B_notice_short,589526.0,2013-07-01
333107,CAPITEC BANK,C_savings,11356084.0,2013-07-01
333107,CAPITEC BANK,D_term_wholesale,10949069.0,2013-07-01
34118,ABSA BANK LTD,A_operational,200141747.0,2013-07-01
34118,ABSA BANK LTD,B_notice_short,32607131.0,2013-07-01
34118,ABSA BANK LTD,C_savings,79582939.0,2013-07-01
34118,ABSA BANK LTD,D_term_wholesale,232680964.0,2013-07-01
416053,FIRSTRAND BANK LIMITED,A_operational,270101184.56,2013-07-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,58782430.04,2013-07-01
416053,FIRSTRAND BANK LIMITED,C_savings,4654985.54,2013-07-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,177901333.48,2013-07-01
416061,THE STANDARD BANK OF S A LTD,A_operational,224534257.0,2013-07-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,129146251.0,2013-07-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35936421.0,2013-07-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,206816878.0,2013-07-01
416088,NEDBANK LTD,A_operational,251967822.0,2013-07-01
416088,NEDBANK LTD,B_notice_short,35000581.0,2013-07-01
416088,NEDBANK LTD,C_savings,8792335.0,2013-07-01
416088,NEDBANK LTD,D_term_wholesale,201958887.0,2013-07-01
TOTAL,*TOTAL*,A_operational,1088155892.73,2013-07-01
TOTAL,*TOTAL*,B_notice_short,309602995.39,2013-07-01
TOTAL,*TOTAL*,C_savings,150021361.54,2013-07-01
TOTAL,*TOTAL*,D_term_wholesale,981758761.32,2013-07-01
25054,INVESTEC BANK LTD,A_operational,57809565.0,2013-08-01
25054,INVESTEC BANK LTD,B_notice_short,22897485.2,2013-08-01
25054,INVESTEC BANK LTD,C_savings,3733121.0,2013-08-01
25054,INVESTEC BANK LTD,D_term_wholesale,107347413.58,2013-08-01
333107,CAPITEC BANK,A_operational,321304.0,2013-08-01
333107,CAPITEC BANK,B_notice_short,567087.0,2013-08-01
333107,CAPITEC BANK,C_savings,11885046.0,2013-08-01
333107,CAPITEC BANK,D_term_wholesale,11015538.0,2013-08-01
34118,ABSA BANK LTD,A_operational,196394317.0,2013-08-01
34118,ABSA BANK LTD,B_notice_short,53052128.0,2013-08-01
34118,ABSA BANK LTD,C_savings,81676099.0,2013-08-01
34118,ABSA BANK LTD,D_term_wholesale,225056707.0,2013-08-01
416053,FIRSTRAND BANK LIMITED,A_operational,265635040.53,2013-08-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,58961700.1,2013-08-01
416053,FIRSTRAND BANK LIMITED,C_savings,4818023.71,2013-08-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,181252830.82,2013-08-01
416061,THE STANDARD BANK OF S A LTD,A_operational,236723701.0,2013-08-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,131655573.0,2013-08-01
416061,THE STANDARD BANK OF S A LTD,C_savings,36040845.0,2013-08-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,203404832.0,2013-08-01
416088,NEDBANK LTD,A_operational,238825644.0,2013-08-01
416088,NEDBANK LTD,B_notice_short,41493136.0,2013-08-01
416088,NEDBANK LTD,C_savings,8905557.0,2013-08-01
416088,NEDBANK LTD,D_term_wholesale,213239406.0,2013-08-01
TOTAL,*TOTAL*,A_operational,1082777129.96,2013-08-01
TOTAL,*TOTAL*,B_notice_short,338873781.24,2013-08-01
TOTAL,*TOTAL*,C_savings,153090433.71,2013-08-01
TOTAL,*TOTAL*,D_term_wholesale,986702618.78,2013-08-01
25054,INVESTEC BANK LTD,A_operational,59515810.0,2013-09-01
25054,INVESTEC BANK LTD,B_notice_short,22983186.0,2013-09-01
25054,INVESTEC BANK LTD,C_savings,3728362.0,2013-09-01
25054,INVESTEC BANK LTD,D_term_wholesale,111017974.0,2013-09-01
333107,CAPITEC BANK,A_operational,531229.0,2013-09-01
333107,CAPITEC BANK,B_notice_short,542710.0,2013-09-01
333107,CAPITEC BANK,C_savings,12096134.0,2013-09-01
333107,CAPITEC BANK,D_term_wholesale,11097968.0,2013-09-01
34118,ABSA BANK LTD,A_operational,205584701.0,2013-09-01
34118,ABSA BANK LTD,B_notice_short,42767522.0,2013-09-01
34118,ABSA BANK LTD,C_savings,82175447.0,2013-09-01
34118,ABSA BANK LTD,D_term_wholesale,222063592.0,2013-09-01
416053,FIRSTRAND BANK LIMITED,A_operational,260836771.76,2013-09-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,74036610.58,2013-09-01
416053,FIRSTRAND BANK LIMITED,C_savings,4913280.09,2013-09-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,176870530.05,2013-09-01
416061,THE STANDARD BANK OF S A LTD,A_operational,238862228.0,2013-09-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,122262314.0,2013-09-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35875447.0,2013-09-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,215987626.0,2013-09-01
416088,NEDBANK LTD,A_operational,245491648.0,2013-09-01
416088,NEDBANK LTD,B_notice_short,33015166.0,2013-09-01
416088,NEDBANK LTD,C_savings,8911649.0,2013-09-01
416088,NEDBANK LTD,D_term_wholesale,220521514.0,2013-09-01
TOTAL,*TOTAL*,A_operational,1099460598.51,2013-09-01
TOTAL,*TOTAL*,B_notice_short,315276690.58,2013-09-01
TOTAL,*TOTAL*,C_savings,153922966.09,2013-09-01
TOTAL,*TOTAL*,D_term_wholesale,1004114823.14,2013-09-01
25054,INVESTEC BANK LTD,A_operational,61181508.0,2013-10-01
25054,INVESTEC BANK LTD,B_notice_short,28277492.0,2013-10-01
25054,INVESTEC BANK LTD,C_savings,3854351.0,2013-10-01
25054,INVESTEC BANK LTD,D_term_wholesale,108263356.0,2013-10-01
333107,CAPITEC BANK,A_operational,7428.0,2013-10-01
333107,CAPITEC BANK,B_notice_short,782289.0,2013-10-01
333107,CAPITEC BANK,C_savings,12913369.0,2013-10-01
333107,CAPITEC BANK,D_term_wholesale,11172637.0,2013-10-01
34118,ABSA BANK LTD,A_operational,196412730.0,2013-10-01
34118,ABSA BANK LTD,B_notice_short,40356054.0,2013-10-01
34118,ABSA BANK LTD,C_savings,83851468.0,2013-10-01
34118,ABSA BANK LTD,D_term_wholesale,227286370.0,2013-10-01
416053,FIRSTRAND BANK LIMITED,A_operational,265564200.29,2013-10-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,70283958.92,2013-10-01
416053,FIRSTRAND BANK LIMITED,C_savings,5049507.21,2013-10-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,175744744.77,2013-10-01
416061,THE STANDARD BANK OF S A LTD,A_operational,228595170.0,2013-10-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,121764554.0,2013-10-01
416061,THE STANDARD BANK OF S A LTD,C_savings,36676617.0,2013-10-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,225439510.0,2013-10-01
416088,NEDBANK LTD,A_operational,256265500.0,2013-10-01
416088,NEDBANK LTD,B_notice_short,39469475.0,2013-10-01
416088,NEDBANK LTD,C_savings,9037759.0,2013-10-01
416088,NEDBANK LTD,D_term_wholesale,200522428.0,2013-10-01
TOTAL,*TOTAL*,A_operational,1096508651.18,2013-10-01
TOTAL,*TOTAL*,B_notice_short,325725457.53000003,2013-10-01
TOTAL,*TOTAL*,C_savings,157935528.21,2013-10-01
TOTAL,*TOTAL*,D_term_wholesale,995000700.6700001,2013-10-01
25054,INVESTEC BANK LTD,A_operational,61725911.0,2013-11-01
25054,INVESTEC BANK LTD,B_notice_short,23656584.0,2013-11-01
25054,INVESTEC BANK LTD,C_savings,4084735.0,2013-11-01
25054,INVESTEC BANK LTD,D_term_wholesale,114099033.0,2013-11-01
333107,CAPITEC BANK,A_operational,419245.0,2013-11-01
333107,CAPITEC BANK,B_notice_short,873157.0,2013-11-01
333107,CAPITEC BANK,C_savings,13750730.0,2013-11-01
333107,CAPITEC BANK,D_term_wholesale,10938362.0,2013-11-01
34118,ABSA BANK LTD,A_operational,195790618.0,2013-11-01
34118,ABSA BANK LTD,B_notice_short,50543595.0,2013-11-01
34118,ABSA BANK LTD,C_savings,86024102.0,2013-11-01
